; Retrieved from https://groups.nscl.msu.edu/jina/nucdatalib/
; 
; C scanf string: "%3d %3d %15s %12f %9f"
; Fortran format: 1x,i3,1x,i3,1x,a15,1x,f12.5,1x,f9.5
; Regular expression: / +([^ ]+)/
; 
; Column descriptions:
;  - Error (keV): Mass excess error
; 
; All data lines start with a space ( ) character. All non-data lines start with a semicolon (;).
; Empty entries are marked with a hash (#) character.
;
;----------------------------------------------
;  Z   A      Evaluation  Mass excess     Error
;----------------------------------------------
 102 251     ame03extrap        82914       175
 103 251     ame03extrap        87896       298
  96 252     ame03extrap        79056       298
  97 252     ame03extrap        78534       200
 101 252     ame03extrap        80630       196
 103 252     ame03extrap        88837       248
  97 253     ame03extrap        80929       359
 101 253     ame03extrap        81301       205
 102 253     ame03extrap        84466       102
 103 253     ame03extrap        88687       224
 104 253     ame03extrap        93791       453
  97 254     ame03extrap        84393       298
 101 254     ame03extrap        83514       100
 103 254     ame03extrap        89847       336
 104 254     ame03extrap        93320       285
  98 255     ame03extrap        84809       200
 103 255     ame03extrap        90057       206
 104 255     ame03extrap        94397       175
 105 255     ame03extrap       100041       423
  98 256     ame03extrap        87039       298
  99 256     ame03extrap        87186       100
 103 256     ame03extrap        91872       220
 105 256     ame03extrap       100720       291
  99 257     ame03extrap        89403       411
 103 257     ame03extrap        92735       207
 104 257     ame03extrap        95934       103
 105 257     ame03extrap       100342       225
  99 258     ame03extrap        92702       298
 100 258     ame03extrap        90426       200
 102 258     ame03extrap        91479       200
 103 258     ame03extrap        94839       102
 104 258     ame03extrap        96399       201
 105 258     ame03extrap       101748       344
 106 258     ame03extrap       105415       414
 100 259     ame03extrap        93704       283
 101 259     ame03extrap        93624       200
 102 259     ame03extrap        94109       100
 103 259     ame03extrap        95852        71
 104 259     ame03extrap        98400        72
 105 259     ame03extrap       102101       212
 106 259     ame03extrap       106656       177
 100 260     ame03extrap        95644       499
 101 260     ame03extrap        96551       316
 102 260     ame03extrap        95611       200
 103 260     ame03extrap        98276       115
 104 260     ame03extrap        99149       200
 105 260     ame03extrap       103676       231
 107 260     ame03extrap       113614       578
 101 261     ame03extrap        98478       647
 102 261     ame03extrap        98504       300
 103 261     ame03extrap        99561       200
 105 261     ame03extrap       104379       231
 106 261     ame03extrap       108162       125
 107 261     ame03extrap       113329       230
 101 262     ame03extrap       101407       582
 102 262     ame03extrap        99951       447
 103 262     ame03extrap       102123       200
 104 262     ame03extrap       102394       283
 105 262     ame03extrap       106269       182
 106 262     ame03extrap       108424       283
 107 262     ame03extrap       114473       345
 102 263     ame03extrap       102979       490
 103 263     ame03extrap       103669       361
 104 263     ame03extrap       104837       183
 105 263     ame03extrap       107111       168
 106 263     ame03extrap       110216       124
 107 263     ame03extrap       114606       367
 108 263     ame03extrap       119751       349
 102 264     ame03extrap       104649       639
 103 264     ame03extrap       106226       436
 104 264     ame03extrap       106176       447
 105 264     ame03extrap       109361       231
 106 264     ame03extrap       110784       283
 107 264     ame03extrap       116068       276
 103 265     ame03extrap       107903       713
 104 265     ame03extrap       108709       424
 105 265     ame03extrap       110476       283
 107 265     ame03extrap       116574       379
 108 265     ame03extrap       121173       135
 109 265     ame03extrap       126824       462
 103 266     ame03extrap       111132       655
 104 266     ame03extrap       109876       539
 105 266     ame03extrap       112738       361
 106 266     ame03extrap       113703       285
 107 266     ame03extrap       118246       201
 108 266     ame03extrap       121185       284
 109 266     ame03extrap       127893       345
 104 267     ame03extrap       113204       575
 105 267     ame03extrap       113994       469
 106 267     ame03extrap       115901       271
 107 267     ame03extrap       118906       263
 108 267     ame03extrap       122761       103
 109 267     ame03extrap       127901       543
 110 267     ame03extrap       134453       366
 104 268     ame03extrap       115174       706
 105 268     ame03extrap       116851       529
 106 268     ame03extrap       117001       539
 107 268     ame03extrap       120866       378
 108 268     ame03extrap       123108       412
 109 268     ame03extrap       129224       315
 110 268     ame03extrap       133944       502
 105 269     ame03extrap       118728       774
 106 269     ame03extrap       119934       656
 107 269     ame03extrap       121741       412
 108 269     ame03extrap       124872       117
 109 269     ame03extrap       129529       551
 110 269     ame03extrap       135183       137
 105 270     ame03extrap       121757       720
 106 270     ame03extrap       121400       617
 107 270     ame03extrap       124463       469
 108 270     ame03extrap       125426       286
 109 270     ame03extrap       131021       539
 110 270     ame03extrap       134806       289
 106 271     ame03extrap       124329       648
 107 271     ame03extrap       125919       557
 108 271     ame03extrap       128226       337
 109 271     ame03extrap       131470       565
 110 271     ame03extrap       136056       105
 106 272     ame03extrap       125898       767
 107 272     ame03extrap       128576       608
 108 272     ame03extrap       129526       575
 109 272     ame03extrap       133891       483
 110 272     ame03extrap       136293       648
 111 272     ame03extrap       143091       331
 106 273     ame03extrap       128751       661
 107 273     ame03extrap       130053       830
 108 273     ame03extrap       132259       825
 109 273     ame03extrap       134986       510
 110 273     ame03extrap       138665       127
 111 273     ame03extrap       143154       605
 107 274     ame03extrap       132682       780
 108 274     ame03extrap       133325       648
 109 274     ame03extrap       137388       557
 110 274     ame03extrap       139251       492
 111 274     ame03extrap       145046       617
 107 275     ame03extrap       134368       652
 108 275     ame03extrap       135953       714
 109 275     ame03extrap       138463       592
 110 275     ame03extrap       141751       451
 111 275     ame03extrap       145445       692
 108 276     ame03extrap       137123       824
 109 276     ame03extrap       140801       678
 110 276     ame03extrap       142551       608
 111 276     ame03extrap       147636       627
 108 277     ame03extrap       139576       726
 109 277     ame03extrap       141978       883
 110 277     ame03extrap       144984       964
 111 277     ame03extrap       148591       618
 112 277     ame03extrap       152712       130
 109 278     ame03extrap       144207       836
 110 278     ame03extrap       145750       678
 111 278     ame03extrap       150533       632
 112 278     ame03extrap       153056       531
 109 279     ame03extrap       145493       718
 110 279     ame03extrap       147978       742
 111 279     ame03extrap       151338       663
 112 279     ame03extrap       155136       493
 110 280     ame03extrap       148848       848
 111 280     ame03extrap       153206       742
 112 280     ame03extrap       155596       640
 110 281     ame03extrap       150959       728
 111 281     ame03extrap       154043       932
 112 281     ame03extrap       157689       985
 111 282     ame03extrap       156012       888
 112 282     ame03extrap       158135       707
 111 283     ame03extrap       156878       778
 112 283     ame03extrap       160023       768
 113 283     ame03extrap       164363       728
 112 284     ame03extrap       160574       849
 113 284     ame03extrap       165881       800
 112 285     ame03extrap       162177       730
 113 285     ame03extrap       166488       979
 114 285     ame03extrap       171114      1030
 113 286     ame03extrap       168117       937
 114 286     ame03extrap       171260       768
 113 287     ame03extrap       168643       834
 114 287     ame03extrap       172884       770
 115 287     ame03extrap       178088       787
 114 288     ame03extrap       172968       851
 115 288     ame03extrap       179305       854
 114 289     ame03extrap       174449       731
 115 289     ame03extrap       179513      1024
 116 289     ame03extrap       185239      1087
 115 290     ame03extrap       180842       984
 116 290     ame03extrap       184985       844
 115 291     ame03extrap       181068       886
 116 291     ame03extrap       186309       846
 117 291     ame03extrap       192413       883
 116 292     ame03extrap       186100       852
 117 292     ame03extrap       193330       943
 118 293     ame03extrap       199964      1197
