; Retrieved from https://groups.nscl.msu.edu/jina/nucdatalib/
; 
; C scanf string: "%3d %3d %15s %12f %9f"
; Fortran format: 1x,i3,1x,i3,1x,a15,1x,f12.5,1x,f9.5
; Regular expression: / +([^ ]+)/
; 
; Column descriptions:
;  - Error (keV): Mass excess error
; 
; All data lines start with a space ( ) character. All non-data lines start with a semicolon (;).
; Empty entries are marked with a hash (#) character.
;
;----------------------------------------------
;  Z   A      Evaluation  Mass excess     Error
;----------------------------------------------
  17  50           reac1         7303       904
  18  50           reac1       -14503       699
  19  50           reac1   -25352.141   278.439
  20  50           reac1   -39570.832     9.268
  21  50           reac1   -44536.885    15.546
  22  50           reac1   -51426.672     0.823
  23  50           reac1   -49221.554     1.005
  24  50           reac1   -50259.499     1.001
  25  50           reac1   -42626.814     1.026
  26  50           reac1   -34475.541    60.004
  27  50           reac1   -17831.554   100.005
  28  50           reac1        -3791       261
  17  51           reac1        13497       997
  18  51           reac1        -7797       699
  19  51           reac1       -22002       503
  20  51           reac1   -35863.251    93.793
  21  51           reac1   -43218.184    20.412
  22  51           reac1   -49727.849     0.958
  23  51           reac1   -52201.383     1.001
  24  51           reac1   -51448.807     1.001
  25  51           reac1   -48241.341     0.998
  26  51           reac1   -40222.341    15.016
  27  51           reac1   -27541.807   100.005
  28  51           reac1   -12292.383   100.005
  29  51           reac1     5684.151   100.005
  18  52           reac1        -2999       904
  19  52           reac1       -16199       699
  20  52           reac1   -32509.141   698.621
  21  52           reac1   -40356.541   193.271
  22  52           reac1   -49464.837     7.119
  23  52           reac1    -51441.31     1.009
  24  52           reac1   -55416.933     0.779
  25  52           reac1   -50705.444     1.961
  26  52           reac1   -48331.615     6.547
  27  52           reac1       -33916        65
  28  52           reac1       -22654        84
  29  52           reac1     -2894.31   100.005
  30  52           reac1    14753.163   100.253
  18  53           reac1         4602       997
  19  53           reac1       -11998       699
  20  53           reac1       -27898       503
  21  53           reac1       -37623       298
  22  53           reac1   -46828.839   100.051
  23  53           reac1   -51848.839     3.193
  24  53           reac1   -55284.741     0.771
  25  53           reac1   -54687.904     0.817
  26  53           reac1   -50945.323     1.773
  27  53           reac1   -42644.824     18.01
  28  53           reac1   -29850.904   100.003
  29  53           reac1   -14226.741   100.003
  30  53           reac1     5778.161   100.051
  31  53           reac1    26300.161   141.457
  19  54           reac1        -5403       904
  20  54           reac1       -23893       699
  21  54           reac1   -34218.841   370.138
  22  54           reac1   -45594.395   124.717
  23  54           reac1   -49890.954     15.02
  24  54           reac1   -56932.545     0.765
  25  54           reac1    -55555.37     1.263
  26  54           reac1   -56252.456      0.69
  27  54           reac1   -48009.541     0.717
  28  54           reac1   -39210.779    50.004
  29  54           reac1    -22062.37   100.008
  30  54           reac1    -7060.545   100.003
  31  54           reac1    16331.046   101.122
  32  54           reac1    36468.605   159.857
  19  55           reac1         -270       997
  20  55           reac1       -18118       699
  21  55           reac1   -29580.571   735.979
  22  55           reac1   -41670.332   152.102
  23  55           reac1   -49151.491   100.003
  24  55           reac1   -55107.491     0.788
  25  55           reac1    -57710.58      0.68
  26  55           reac1   -57479.368     0.686
  27  55           reac1   -54027.557      0.73
  28  55           reac1   -45335.579    11.017
  29  55           reac1   -31994.368   100.002
  30  55           reac1    -15407.58   100.002
  31  55           reac1     4116.509   100.003
  20  56           reac1       -13441       904
  21  56           reac1       -25271       699
  22  56           reac1   -38936.785    195.95
  23  56           reac1   -46080.109   204.259
  24  56           reac1   -55281.245     1.863
  25  56           reac1    -56909.71     0.687
  26  56           reac1   -60605.352     0.685
  27  56           reac1   -56039.352     2.114
  28  56           reac1   -53903.674    11.072
  29  56           reac1   -38694.352   100.022
  30  56           reac1   -26137.352   100.002
  31  56           reac1     -5490.71   100.002
  33  56           reac1    38327.891   227.424
  20  57           reac1        -7120      1000
  21  57           reac1       -20688       699
  22  57           reac1   -33543.903   455.424
  23  57           reac1   -44188.742   232.979
  24  57           reac1    -52524.14     1.863
  25  57           reac1     -57486.8      1.85
  26  57           reac1    -60180.13     0.686
  27  57           reac1   -59344.204     0.713
  28  57           reac1   -56081.969     1.814
  29  57           reac1   -47309.576    15.657
  30  57           reac1   -32945.204   100.003
  31  57           reac1    -16630.13   100.002
  32  57           reac1       3237.2   100.017
  33  57           reac1     24592.86   100.017
  21  58           reac1       -15174       801
  22  58           reac1       -30767       699
  23  58           reac1   -40208.743    247.93
  24  58           reac1   -51834.726   202.917
  25  58           reac1   -55906.827    30.008
  26  58           reac1   -62153.418     0.704
  27  58           reac1   -59845.868      1.25
  28  58           reac1   -60227.694     0.609
  29  58           reac1   -51662.055     1.563
  30  58           reac1   -42297.694    50.004
  31  58           reac1   -24303.868   100.008
  32  58           reac1    -9184.418   100.002
  34  58           reac1    36642.274    226.22
  21  59           reac1       -10042       904
  22  59           reac1       -25216       699
  23  59           reac1   -37066.562   307.377
  24  59           reac1    -47891.49   244.333
  25  59           reac1   -55479.562    30.006
  26  59           reac1   -60663.114     0.712
  27  59           reac1   -62228.412     0.624
  28  59           reac1    -61155.65     0.608
  29  59           reac1   -56357.224     0.788
  30  59           reac1   -47260.499    37.147
  31  59           reac1    -34086.65   100.002
  32  59           reac1   -17203.412   100.002
  21  60           reac1        -3996       904
  22  60           reac1       -21648       801
  23  60           reac1   -32577.268   474.712
  24  60           reac1   -46503.876   213.397
  25  60           reac1   -53177.832     86.07
  26  60           reac1   -61411.832     3.464
  27  60           reac1   -61649.012     0.628
  28  60           reac1   -64472.079     0.607
  29  60           reac1   -58344.099     1.686
  30  60           reac1   -54187.768    10.556
  31  60           reac1   -40004.099   100.014
  32  60           reac1   -27858.079   100.002
  33  60           reac1    -7179.012   100.002
  34  60           reac1    10903.168    100.06
  35  60           reac1    38419.168    131.94
  22  61           reac1       -15649       904
  23  61           reac1       -29361       401
  24  61           reac1   -42180.653   254.607
  25  61           reac1   -51555.736   227.914
  26  61           reac1   -58921.391    20.009
  27  61           reac1   -62898.422     0.928
  28  61           reac1   -64220.892     0.607
  29  61           reac1    -61983.64     0.978
  30  61           reac1    -56345.48    16.278
  31  61           reac1    -47090.48    52.583
  32  61           reac1    -34064.64   100.005
  33  61           reac1   -17908.892   100.002
  34  61           reac1     1617.578   100.004
  22  62           reac1       -11653       904
  23  62           reac1       -24424       503
  24  62           reac1   -40414.553   336.992
  25  62           reac1   -48038.804   223.088
  26  62           reac1   -58900.749    14.489
  27  62           reac1   -61431.505    20.009
  28  62           reac1   -66746.096     0.597
  29  62           reac1   -62797.837     4.101
  30  62           reac1   -61171.431    10.023
  31  62           reac1   -52000.431    27.865
  32  62           reac1   -42377.431   100.501
  33  62           reac1   -25161.837   100.084
  34  62           reac1   -10519.096   100.002
  35  62           reac1    13007.495   101.982
  22  63           reac1        -5198       997
  23  63           reac1       -20912       596
  24  63           reac1       -35527       298
  25  63           reac1   -46351.151   258.342
  26  63           reac1   -55545.834   168.133
  27  63           reac1   -61840.387    20.009
  28  63           reac1   -65512.556     0.597
  29  63           reac1   -65579.531     0.597
  30  63           reac1   -62213.025     1.583
  31  63           reac1   -56547.093     1.304
  32  63           reac1   -46950.093   100.009
  33  63           reac1   -33687.025   100.013
  34  63           reac1   -17979.531   100.002
  35  63           reac1      696.444   100.002
  36  63           reac1    22948.613   101.982
  23  64           reac1       -15398       699
  24  64           reac1       -33152       401
  25  64           reac1   -42616.698   266.746
  26  64           reac1   -54770.668   276.563
  27  64           reac1   -59792.686    20.009
  28  64           reac1   -67099.277      0.61
  29  64           reac1   -65424.243       0.6
  30  64           reac1    -66003.56     0.683
  31  64           reac1   -58834.328      2.02
  32  64           reac1     -54315.7       3.8
  33  64           reac1   -39518.328    100.02
  34  64           reac1    -27503.56   100.002
  35  64           reac1    -7802.243   100.002
  36  64           reac1     9529.723   100.002
  37  64           reac1    35466.314   101.982
  23  65           reac1       -11252       801
